Year,Month,Day,Hour,Minute,Second,Decimal_Day,TIMESTAMP_END,Rswin,Rswout,LW_IN,Rlw_out
2017,8,2,23,32,30,214.9809,8/2/17 23:32,-2.56699,2.213327,349.0689,356.2818
2017,8,2,23,37,30,214.9844,8/2/17 23:37,-2.47205,2.252693,348.7698,355.7777
2017,8,2,23,42,30,214.9878,8/2/17 23:42,-2.391706,1.868636,348.7677,355.6717
2017,8,2,23,47,30,214.9913,8/2/17 23:47,-2.02998,1.396313,349.7829,355.4286
2017,8,2,23,52,30,214.9948,8/2/17 23:52,-3.07797,2.816418,351.2278,353.8903
2017,8,2,23,57,30,214.9983,8/2/17 23:57,-1.805767,3.65049,348.2875,352.4883
2017,8,3,0,2,30,215.0017,8/3/17 0:02,-1.536207,1.22804,342.9117,348.9272
2017,8,3,0,7,30,215.0052,8/3/17 0:07,-0.9887182,0.8667249,342.1466,347.7006
2017,8,3,0,12,30,215.0087,8/3/17 0:12,-0.8902442,0.7348596,341.9536,346.8198
2017,8,3,0,17,30,215.0122,8/3/17 0:17,-0.7515567,0.9220101,341.8852,346.4359
2017,8,3,0,22,30,215.0156,8/3/17 0:22,-0.7813088,1.098614,342.0135,346.5922
2017,8,3,0,27,30,215.0191,8/3/17 0:27,-0.8007001,1.440107,342.0511,346.8491
2017,8,3,0,32,30,215.0226,8/3/17 0:32,-1.464813,1.4502,341.9319,345.8552
2017,8,3,0,37,30,215.026,8/3/17 0:37,-1.709413,2.280973,341.4852,345.36
2017,8,3,0,42,30,215.0295,8/3/17 0:42,-1.177706,2.164251,339.6803,344.0977
2017,8,3,0,47,30,215.033,8/3/17 0:47,-0.7586034,1.900893,329.6731,344.4832
2017,8,3,0,52,30,215.0365,8/3/17 0:52,-0.793184,1.642,308.5234,343.8887
2017,8,3,0,57,30,215.0399,8/3/17 0:57,-1.009873,1.699545,297.6919,343.6471
2017,8,3,1,2,30,215.0434,8/3/17 1:02,-0.761067,2.35007,289.5903,343.5454
2017,8,3,1,7,30,215.0469,8/3/17 1:07,-0.6652107,2.182592,282.9346,342.6211
2017,8,3,1,12,30,215.0503,8/3/17 1:12,-1.362973,1.744358,276.9603,342.0882
2017,8,3,1,17,30,215.0538,8/3/17 1:17,-1.363809,1.647478,275.8296,341.8867
2017,8,3,1,22,30,215.0573,8/3/17 1:22,-1.245386,1.652077,282.0182,341.9916
2017,8,3,1,27,30,215.0608,8/3/17 1:27,-1.09407,1.67021,288.4473,342.1376
2017,8,3,1,32,30,215.0642,8/3/17 1:32,-0.6830806,1.630024,299.2403,341.9133
2017,8,3,1,37,30,215.0677,8/3/17 1:37,-0.5689201,1.472357,302.3638,341.7309
2017,8,3,1,42,30,215.0712,8/3/17 1:42,-0.972204,1.386656,295.5718,341.2582
2017,8,3,1,47,30,215.0747,8/3/17 1:47,-1.322717,1.628263,278.1229,341.1973
2017,8,3,1,52,30,215.0781,8/3/17 1:52,-1.123251,1.877147,278.4524,341.2509
2017,8,3,1,57,30,215.0816,8/3/17 1:57,-0.7321104,1.609983,293.4955,341.0848
2017,8,3,2,2,30,215.0851,8/3/17 2:02,-0.5178867,1.10865,306.9187,341.0109
2017,8,3,2,7,30,215.0885,8/3/17 2:07,-0.02840134,1.095,312.6678,341.2977
2017,8,3,2,12,30,215.092,8/3/17 2:12,0.30118,1.27723,309.2969,341.5167
2017,8,3,2,17,30,215.0955,8/3/17 2:17,-0.5599666,1.528411,302.4016,341.3038
2017,8,3,2,22,30,215.099,8/3/17 2:22,-1.01984,1.637432,295.2313,340.9486
2017,8,3,2,27,30,215.1024,8/3/17 2:27,-1.105903,1.74064,288.8153,340.6667
2017,8,3,2,32,30,215.1059,8/3/17 2:32,-1.10774,1.956777,283.7561,340.2303
2017,8,3,2,37,30,215.1094,8/3/17 2:37,-1.46885,2.433679,274.0167,339.4064
2017,8,3,2,42,30,215.1128,8/3/17 2:42,-2.018244,2.30189,275.5194,339.2065
2017,8,3,2,47,30,215.1163,8/3/17 2:47,-1.93593,2.105732,280.7547,338.8188
2017,8,3,2,52,30,215.1198,8/3/17 2:52,-1.692378,1.871097,293.9059,338.5372
2017,8,3,2,57,30,215.1233,8/3/17 2:57,-1.22431,1.640173,303.0968,338.6284
2017,8,3,3,2,30,215.1267,8/3/17 3:02,-1.004785,1.671423,304.8169,338.4884
2017,8,3,3,7,30,215.1302,8/3/17 3:07,-0.5114616,1.124057,319.876,338.9049
2017,8,3,3,12,30,215.1337,8/3/17 3:12,-0.3470335,0.5515853,327.2056,339.3455
2017,8,3,3,17,30,215.1372,8/3/17 3:17,-0.2676067,0.42051,328.891,339.6923
2017,8,3,3,22,30,215.1406,8/3/17 3:22,-0.4370705,0.5396712,326.8575,339.8098
2017,8,3,3,27,30,215.1441,8/3/17 3:27,-0.2694267,0.33042,333.642,340.0237
2017,8,3,3,32,30,215.1476,8/3/17 3:32,-0.2657525,0.274,335.5067,340.145
2017,8,3,3,37,30,215.151,8/3/17 3:37,-0.05956522,0.274,336.3059,340.433
2017,8,3,3,42,30,215.1545,8/3/17 3:42,0.006414716,0.274,335.9949,340.7798
2017,8,3,3,47,30,215.158,8/3/17 3:47,0.2245117,0.2758261,335.7215,340.9068
2017,8,3,3,52,30,215.1615,8/3/17 3:52,0.05297334,0.28583,337.363,340.94
2017,8,3,3,57,30,215.1649,8/3/17 3:57,-0.01008027,0.2822174,337.3924,340.9197
2017,8,3,4,2,30,215.1684,8/3/17 4:02,-0.1237124,0.2776522,337.3818,341.1262
2017,8,3,4,7,30,215.1719,8/3/17 4:07,-0.2593867,0.2584733,337.5425,341.2829
2017,8,3,4,12,30,215.1753,8/3/17 4:12,-0.1145485,0.2703345,337.9537,341.2843
2017,8,3,4,17,30,215.1788,8/3/17 4:17,-0.02831334,0.25482,338.3505,341.2593
2017,8,3,4,22,30,215.1823,8/3/17 4:22,-0.02390604,0.2022819,339.1542,341.1328
2017,8,3,4,27,30,215.1858,8/3/17 4:27,-0.00822,0.2730867,339.1631,341.1529
2017,8,3,4,32,30,215.1892,8/3/17 4:32,-0.01096,0.22468,339.3543,341.5144
2017,8,3,4,37,30,215.1927,8/3/17 4:37,-0.00822,0.1114267,339.322,341.6398
2017,8,3,4,42,30,215.1962,8/3/17 4:42,-0.03310067,0.07079867,339.1591,341.6746
2017,8,3,4,47,30,215.1997,8/3/17 4:47,0.09954667,0.2666934,336.7349,341.8347
2017,8,3,4,52,30,215.2031,8/3/17 4:52,0.379,0.3643913,326.6197,341.7762
2017,8,3,4,57,30,215.2066,8/3/17 4:57,0.3812316,0.6453826,313.6118,341.2882
2017,8,3,5,2,30,215.2101,8/3/17 5:02,1.325468,1.02902,311.8472,341.3511
2017,8,3,5,7,30,215.2135,8/3/17 5:07,2.358773,1.095,314.258,341.6571
2017,8,3,5,12,30,215.217,8/3/17 5:12,3.154087,1.095,306.7432,341.2735
2017,8,3,5,17,30,215.2205,8/3/17 5:17,4.278207,1.0813,297.5409,340.9114
2017,8,3,5,22,30,215.224,8/3/17 5:22,5.358776,1.197298,306.0437,340.6731
2017,8,3,5,27,30,215.2274,8/3/17 5:27,7.301528,1.955937,315.7696,341.4462
2017,8,3,5,32,30,215.2309,8/3/17 5:32,13.23398,2.660716,307.9897,341.8981
2017,8,3,5,37,30,215.2344,8/3/17 5:37,29.71613,4.186147,310.4293,342.5961
2017,8,3,5,42,30,215.2378,8/3/17 5:42,35.98545,4.394276,313.6416,343.2859
2017,8,3,5,47,30,215.2413,8/3/17 5:47,30.7742,3.82654,316.2905,343.6898
2017,8,3,5,52,30,215.2448,8/3/17 5:52,24.2928,3.28581,283.2175,343.3894
2017,8,3,5,57,30,215.2483,8/3/17 5:57,45.02097,5.698502,280.8578,343.0771
2017,8,3,6,2,30,215.2517,8/3/17 6:02,65.65664,7.399966,290.852,343.5853
2017,8,3,6,7,30,215.2552,8/3/17 6:07,57.2035,6.589424,297.0001,344.2883
2017,8,3,6,12,30,215.2587,8/3/17 6:12,75.6294,7.821923,305.229,344.869
2017,8,3,6,17,30,215.2622,8/3/17 6:17,91.41204,12.10324,273.9298,345.0106
2017,8,3,6,22,30,215.2656,8/3/17 6:22,137.603,22.54354,261.3428,345.6591
2017,8,3,6,27,30,215.2691,8/3/17 6:27,186.2425,31.0416,259.9367,346.8509
2017,8,3,6,32,30,215.2726,8/3/17 6:32,208.0475,31.36448,263.9643,348.9495
2017,8,3,6,37,30,215.276,8/3/17 6:37,220.585,31.59615,263.7458,349.1513
2017,8,3,6,42,30,215.2795,8/3/17 6:42,231.498,32.25114,262.2741,351.0551
2017,8,3,6,47,30,215.283,8/3/17 6:47,294.6037,40.74023,264.9021,352.7328
2017,8,3,6,52,30,215.2865,8/3/17 6:52,245.4513,31.47194,266.3797,354.5554
2017,8,3,6,57,30,215.2899,8/3/17 6:57,226.4203,28.00007,263.4326,354.4958
2017,8,3,7,2,30,215.2934,8/3/17 7:02,226.5641,27.01191,260.1499,354.761
2017,8,3,7,7,30,215.2969,8/3/17 7:07,193.6403,22.02173,258.3365,353.9131
2017,8,3,7,12,30,215.3003,8/3/17 7:12,312.2869,36.68557,258.6356,354.5748
2017,8,3,7,17,30,215.3038,8/3/17 7:17,386.9597,44.18196,259.7775,356.8286
2017,8,3,7,22,30,215.3073,8/3/17 7:22,407.2644,44.43547,260.8038,358.9435
2017,8,3,7,27,30,215.3108,8/3/17 7:27,426.9023,44.76545,265.2344,360.5153
2017,8,3,7,32,30,215.3142,8/3/17 7:32,302.6532,30.59475,266.264,360.1137
2017,8,3,7,37,30,215.3177,8/3/17 7:37,298.0726,31.48354,266.4204,359.5058
2017,8,3,7,42,30,215.3212,8/3/17 7:42,350.4823,37.13418,266.4337,359.0123
2017,8,3,7,47,30,215.3247,8/3/17 7:47,463.4529,49.53461,264.0509,361.7077
2017,8,3,7,52,30,215.3281,8/3/17 7:52,519.1117,53.32143,265.5976,364.847
2017,8,3,7,57,30,215.3316,8/3/17 7:57,530.2856,53.51662,266.9854,367.6129
2017,8,3,8,2,30,215.3351,8/3/17 8:02,573.0372,56.69359,272.3852,370.1544
2017,8,3,8,7,30,215.3385,8/3/17 8:07,613.796,57.70542,282.0794,373.684
2017,8,3,8,12,30,215.342,8/3/17 8:12,432.2212,36.30658,278.9301,371.3038
2017,8,3,8,17,30,215.3455,8/3/17 8:17,629.5081,56.23542,275.3518,368.1092
2017,8,3,8,22,30,215.349,8/3/17 8:22,705.8699,60.7811,283.6458,370.0463
2017,8,3,8,27,30,215.3524,8/3/17 8:27,739.2745,62.5703,290.8592,373.2514
2017,8,3,8,32,30,215.3559,8/3/17 8:32,733.7457,61.96087,291.0137,374.0571
2017,8,3,8,37,30,215.3594,8/3/17 8:37,675.5913,54.97843,289.7396,375.9584
2017,8,3,8,42,30,215.3628,8/3/17 8:42,685.7463,55.37506,288.0636,376.9128
2017,8,3,8,47,30,215.3663,8/3/17 8:47,414.7345,29.15876,297.2737,374.7264
2017,8,3,8,52,30,215.3698,8/3/17 8:52,283.5652,20.31167,306.1756,370.9744
2017,8,3,8,57,30,215.3733,8/3/17 8:57,336.9725,25.05849,301.0442,368.3643
2017,8,3,9,2,30,215.3767,8/3/17 9:02,287.5555,22.00756,285.3256,367.1274
2017,8,3,9,7,30,215.3802,8/3/17 9:07,574.896,47.7496,270.3214,369.6501
2017,8,3,9,12,30,215.3837,8/3/17 9:12,757.62,60.3141,270.7715,375.125
2017,8,3,9,17,30,215.3872,8/3/17 9:17,765.7191,58.72588,271.6289,378.1186
2017,8,3,9,22,30,215.3906,8/3/17 9:22,782.408,57.90609,271.6915,379.8181
2017,8,3,9,27,30,215.3941,8/3/17 9:27,788.592,56.29869,271.6823,381.3179
2017,8,3,9,32,30,215.3976,8/3/17 9:32,804.9231,58.53458,273.2371,381.938
2017,8,3,9,37,30,215.401,8/3/17 9:37,826.6488,60.64759,275.2479,385.4911
2017,8,3,9,42,30,215.4045,8/3/17 9:42,855.3967,62.10353,276.8239,387.4614
2017,8,3,9,47,30,215.408,8/3/17 9:47,842.7927,60.07779,276.6107,389.793
2017,8,3,9,52,30,215.4115,8/3/17 9:52,855.8428,61.44695,276.4964,388.9881
2017,8,3,9,57,30,215.4149,8/3/17 9:57,866.97,63.1941,276.4907,389.8069
2017,8,3,10,2,30,215.4184,8/3/17 10:02,877.5351,65.17602,276.4686,389.1591
2017,8,3,10,7,30,215.4219,8/3/17 10:07,888.9631,66.76389,276.2559,389.2239
2017,8,3,10,12,30,215.4253,8/3/17 10:12,901.23,67.3415,277.7177,391.9489
2017,8,3,10,17,30,215.4288,8/3/17 10:17,916.1846,69.07204,276.7725,391.8863
2017,8,3,10,22,30,215.4323,8/3/17 10:22,924.6833,69.26503,276.5875,391.7175
2017,8,3,10,27,30,215.4358,8/3/17 10:27,936.7425,71.37926,276.9101,392.2594
2017,8,3,10,32,30,215.4392,8/3/17 10:32,946.4281,72.63947,277.2764,391.9883
2017,8,3,10,37,30,215.4427,8/3/17 10:37,945.2274,70.89435,278.0993,394.7844
2017,8,3,10,42,30,215.4462,8/3/17 10:42,948.57,71.13823,277.9475,395.2962
2017,8,3,10,47,30,215.4497,8/3/17 10:47,966.4548,72.87592,279.8263,396.0956
2017,8,3,10,52,30,215.4531,8/3/17 10:52,969.9867,72.502,278.9153,397.0813
2017,8,3,10,57,30,215.4566,8/3/17 10:57,980.9396,74.01946,279.8025,398.086
2017,8,3,11,2,30,215.4601,8/3/17 11:02,1019.4,76.61533,286.1546,400.3666
2017,8,3,11,7,30,215.4635,8/3/17 11:07,1069.35,79.77544,293.4228,400.9027
2017,8,3,11,12,30,215.467,8/3/17 11:12,1045.78,80.12649,301.1846,401.937
2017,8,3,11,17,30,215.4705,8/3/17 11:17,947.1993,72.83846,315.1861,402.2521
2017,8,3,11,22,30,215.474,8/3/17 11:22,383.6584,29.8436,317.4168,394.3452
2017,8,3,11,27,30,215.4774,8/3/17 11:27,731.4706,58.81067,292.2343,391.1441
2017,8,3,11,32,30,215.4809,8/3/17 11:32,1025.017,81.648,283.4037,398.2636
2017,8,3,11,37,30,215.4844,8/3/17 11:37,1014.819,79.05753,281.8985,401.6566
2017,8,3,11,42,30,215.4878,8/3/17 11:42,1022.92,76.809,287.5968,398.6886
2017,8,3,11,47,30,215.4913,8/3/17 11:47,1059.431,75.74976,296.7902,398.5858
2017,8,3,11,52,30,215.4948,8/3/17 11:52,1026.563,75.41476,321.4974,398.9179
2017,8,3,11,57,30,215.4983,8/3/17 11:57,337.5799,21.38121,335.2412,389.6618
2017,8,3,12,2,30,215.5017,8/3/17 12:02,216.9866,13.31676,342.3289,382.4291
2017,8,3,12,7,30,215.5052,8/3/17 12:07,148.8792,7.988674,343.3866,374.8488
2017,8,3,12,12,30,215.5087,8/3/17 12:12,146.8943,9.594328,337.63,373.0883
2017,8,3,12,17,30,215.5122,8/3/17 12:17,199.7493,15.00667,337.8097,373.965
2017,8,3,12,22,30,215.5156,8/3/17 12:22,170.0157,14.35355,331.7813,373.6917
2017,8,3,12,27,30,215.5191,8/3/17 12:27,121.2562,11.16284,330.7752,373.1004
2017,8,3,12,32,30,215.5226,8/3/17 12:32,107.704,11.1983,335.4005,374.5904
2017,8,3,12,37,30,215.526,8/3/17 12:37,111.7762,14.37245,351.8112,370.9353
2017,8,3,12,42,30,215.5295,8/3/17 12:42,117.128,18.0533,366.1596,365.7046
2017,8,3,12,47,30,215.533,8/3/17 12:47,123.251,18.07077,363.5312,357.4308
2017,8,3,12,52,30,215.5365,8/3/17 12:52,145.7477,12.41077,359.1053,358.8073
2017,8,3,12,57,30,215.5399,8/3/17 12:57,94.31252,7.925403,357.0644,359.9844
2017,8,3,13,2,30,215.5434,8/3/17 13:02,43.8566,4.692947,355.5196,360.7646
2017,8,3,13,7,30,215.5469,8/3/17 13:07,21.98121,3.08092,355.4942,357.5489
2017,8,3,13,12,30,215.5503,8/3/17 13:12,25.78117,2.68238,353.5517,355.1714
2017,8,3,13,17,30,215.5538,8/3/17 13:17,29.94707,3.274123,352.925,354.9456
2017,8,3,13,22,30,215.5573,8/3/17 13:22,30.60963,3.68399,352.2091,355.6891
2017,8,3,13,27,30,215.5608,8/3/17 13:27,33.31254,7.523779,350.279,356.224
2017,8,3,13,32,30,215.5642,8/3/17 13:32,73.24973,11.71937,351.1983,356.0753
2017,8,3,13,37,30,215.5677,8/3/17 13:37,358.4271,34.22391,355.482,358.8193
2017,8,3,13,42,30,215.5712,8/3/17 13:42,978.0767,81.63206,356.3438,368.9589
2017,8,3,13,47,30,215.5747,8/3/17 13:47,522.0228,44.89037,323.7561,371.3141
2017,8,3,13,52,30,215.5781,8/3/17 13:52,171.6856,17.79124,331.0879,366.2746
2017,8,3,13,57,30,215.5816,8/3/17 13:57,85.3839,10.22755,334.3149,364.0056
2017,8,3,14,2,30,215.5851,8/3/17 14:02,56.0487,6.80286,348.7296,359.0613
2017,8,3,14,7,30,215.5885,8/3/17 14:07,112.1956,13.14044,351.6945,355.5882
2017,8,3,14,12,30,215.592,8/3/17 14:12,134.4583,17.729,352.718,354.4456
2017,8,3,14,17,30,215.5955,8/3/17 14:17,111.4348,15.57468,351.7921,352.5585
2017,8,3,14,22,30,215.599,8/3/17 14:22,67.7097,9.061515,351.0104,351.8815
2017,8,3,14,27,30,215.6024,8/3/17 14:27,82.72752,10.14601,346.9567,353.7141
2017,8,3,14,32,30,215.6059,8/3/17 14:32,538.0823,47.90487,345.491,358.74
2017,8,3,14,37,30,215.6094,8/3/17 14:37,694.1528,60.09896,351.8023,365.0218
2017,8,3,14,42,30,215.6128,8/3/17 14:42,233.8154,20.77017,348.6952,362.7963
2017,8,3,14,47,30,215.6163,8/3/17 14:47,177.0916,15.5893,348.7908,361.6158
2017,8,3,14,52,30,215.6198,8/3/17 14:52,195.711,15.89645,341.6479,361.8753
2017,8,3,14,57,30,215.6233,8/3/17 14:57,161.5269,13.14255,343.4295,360.632
2017,8,3,15,2,30,215.6267,8/3/17 15:02,70.54726,6.331787,344.4557,359.5327
2017,8,3,15,7,30,215.6302,8/3/17 15:07,24.84405,3.591445,342.7687,359.2129
2017,8,3,15,12,30,215.6337,8/3/17 15:12,18.68829,4.026977,344.4315,357.9367
2017,8,3,15,17,30,215.6372,8/3/17 15:17,50.81567,7.182744,348.9396,357.6585
2017,8,3,15,22,30,215.6406,8/3/17 15:22,69.395,9.2411,348.0358,355.5736
2017,8,3,15,27,30,215.6441,8/3/17 15:27,32.11853,7.221689,343.7208,355.7365
2017,8,3,15,32,30,215.6476,8/3/17 15:32,30.1706,9.521167,340.067,355.648
2017,8,3,15,37,30,215.651,8/3/17 15:37,71.86356,12.41227,338.6198,355.3429
2017,8,3,15,42,30,215.6545,8/3/17 15:42,402.7953,42.69669,330.6863,358.8082
2017,8,3,15,47,30,215.658,8/3/17 15:47,383.3659,36.10401,321.8609,362.1753
2017,8,3,15,52,30,215.6615,8/3/17 15:52,319.7368,30.79833,306.4884,361.1765
2017,8,3,15,57,30,215.6649,8/3/17 15:57,350.2403,31.86275,307.3475,362.6732
2017,8,3,16,2,30,215.6684,8/3/17 16:02,309.621,28.10517,320.0191,363.9918
2017,8,3,16,7,30,215.6719,8/3/17 16:07,509.8572,46.84966,307.9143,365.8103
2017,8,3,16,12,30,215.6753,8/3/17 16:12,190.1423,17.03919,280.563,363.4732
2017,8,3,16,17,30,215.6788,8/3/17 16:17,160.1321,15.59823,285.7603,361.0769
2017,8,3,16,22,30,215.6823,8/3/17 16:22,414.8474,42.43657,282.5046,362.0273
2017,8,3,16,27,30,215.6858,8/3/17 16:27,489.9254,48.32388,278.2582,365.6591
2017,8,3,16,32,30,215.6892,8/3/17 16:32,444.85,43.47247,279.3742,366.4242
2017,8,3,16,37,30,215.6927,8/3/17 16:37,160.3321,14.69766,278.0891,361.6964
2017,8,3,16,42,30,215.6962,8/3/17 16:42,403.7463,41.90383,286.5891,361.6966
2017,8,3,16,47,30,215.6997,8/3/17 16:47,226.9913,20.44792,276.3308,362.3217
2017,8,3,16,52,30,215.7031,8/3/17 16:52,223.327,23.25487,276.4588,360.4025
2017,8,3,16,57,30,215.7066,8/3/17 16:57,386.8983,42.1257,275.5296,362.197
2017,8,3,17,2,30,215.7101,8/3/17 17:02,251.2502,25.73381,273.5977,362.4272
2017,8,3,17,7,30,215.7135,8/3/17 17:07,268.1933,29.5978,274.4921,361.4174
2017,8,3,17,12,30,215.717,8/3/17 17:12,280.4428,29.72241,286.3804,362.9821
2017,8,3,17,17,30,215.7205,8/3/17 17:17,139.247,14.17555,311.4863,361.4738
2017,8,3,17,22,30,215.724,8/3/17 17:22,112.0662,9.692909,310.5473,360.3092
2017,8,3,17,27,30,215.7274,8/3/17 17:27,178.406,21.3798,279.4114,359.2032
2017,8,3,17,32,30,215.7309,8/3/17 17:32,251.8435,33.50298,263.9094,359.8668
2017,8,3,17,37,30,215.7344,8/3/17 17:37,229.9057,30.86613,260.6638,360.5184
2017,8,3,17,42,30,215.7378,8/3/17 17:42,220.0084,30.14349,260.6974,360.8749
2017,8,3,17,47,30,215.7413,8/3/17 17:47,200.2827,27.6119,261.3131,360.8001
2017,8,3,17,52,30,215.7448,8/3/17 17:52,191.0676,26.81789,262.987,360.7872
2017,8,3,17,57,30,215.7483,8/3/17 17:57,173.5657,24.5503,264.0439,360.7916
2017,8,3,18,2,30,215.7517,8/3/17 18:02,139.607,19.14973,264.6948,360.8475
2017,8,3,18,7,30,215.7552,8/3/17 18:07,142.4341,21.30314,264.9518,360.2595
2017,8,3,18,12,30,215.7587,8/3/17 18:12,128.4654,20.26607,265.0488,359.5287
2017,8,3,18,17,30,215.7622,8/3/17 18:17,109.5107,18.65314,264.8425,358.5104
2017,8,3,18,22,30,215.7656,8/3/17 18:22,94.11141,17.67248,265.0465,357.817
2017,8,3,18,27,30,215.7691,8/3/17 18:27,79.01334,15.92617,264.3373,357.215
2017,8,3,18,32,30,215.7726,8/3/17 18:32,64.07572,12.90818,262.1632,355.5034
2017,8,3,18,37,30,215.776,8/3/17 18:37,25.09298,0.7649131,260.2783,354.0999
2017,8,3,18,42,30,215.7795,8/3/17 18:42,18.85621,1.112852,258.963,352.3341
2017,8,3,18,47,30,215.783,8/3/17 18:47,15.62713,1.91224,258.6508,351.0799
2017,8,3,18,52,30,215.7865,8/3/17 18:52,12.05933,2.450889,264.4503,350.005
2017,8,3,18,57,30,215.7899,8/3/17 18:57,6.579151,0.402786,330.2895,349.4261
2017,8,3,19,2,30,215.7934,8/3/17 19:02,3.782371,-0.274,346.4225,349.8744
2017,8,3,19,7,30,215.7969,8/3/17 19:07,1.858317,-0.2456867,348.7213,350.2505
2017,8,3,19,12,30,215.8003,8/3/17 19:12,1.417231,-0.2208495,346.999,349.9576
2017,8,3,19,17,30,215.8038,8/3/17 19:17,0.66479,-0.43689,347.2132,349.9807
2017,8,3,19,22,30,215.8073,8/3/17 19:22,0.01649833,-0.3936087,346.3506,350.0223
2017,8,3,19,27,30,215.8108,8/3/17 19:27,-0.57192,-0.2976467,333.7494,349.82
2017,8,3,19,32,30,215.8142,8/3/17 19:32,-1.998725,-0.1094161,305.726,348.5983
2017,8,3,19,37,30,215.8177,8/3/17 19:37,-1.728243,0.3176467,324.9839,348.1142
2017,8,3,19,42,30,215.8212,8/3/17 19:42,-0.6564094,0.07539598,339.346,348.1116
2017,8,3,19,47,30,215.8247,8/3/17 19:47,-0.5754215,0,342.289,348.1226
2017,8,3,19,52,30,215.8281,8/3/17 19:52,-0.5378696,0.000916388,342.8768,347.8116
2017,8,3,19,57,30,215.8316,8/3/17 19:57,-0.5150435,0.002749164,344.7299,347.6107
2017,8,3,20,2,30,215.8351,8/3/17 20:02,-0.2846455,0.000916388,345.8088,347.4582
2017,8,3,20,7,30,215.8385,8/3/17 20:07,-0.001832776,0.07876589,346.258,347.317
2017,8,3,20,12,30,215.842,8/3/17 20:12,-0.05589632,0,346.0571,346.8756
2017,8,3,20,17,30,215.8455,8/3/17 20:17,-0.0320602,0,346.0377,346.8717
2017,8,3,20,22,30,215.849,8/3/17 20:22,-0.04687584,0,346.0136,346.8485
2017,8,3,20,27,30,215.8524,8/3/17 20:27,-0.413495,-0.2579967,345.2289,346.9575
2017,8,3,20,32,30,215.8559,8/3/17 20:32,-0.5433356,-0.1111342,344.8853,346.5314
2017,8,3,20,37,30,215.8594,8/3/17 20:37,-0.1751467,0,344.9733,346.2728
2017,8,3,20,42,30,215.8628,8/3/17 20:42,-0.00916388,0,344.6971,346.643
2017,8,3,20,47,30,215.8663,8/3/17 20:47,-0.4381773,-0.02837793,343.7212,346.3746
2017,8,3,20,52,30,215.8698,8/3/17 20:52,-0.5369565,0,343.51,346.3025
2017,8,3,20,57,30,215.8733,8/3/17 20:57,-0.2946154,0.05671907,342.7738,346.2035
2017,8,3,21,2,30,215.8767,8/3/17 21:02,-0.5460873,0,341.5328,345.9463
2017,8,3,21,7,30,215.8802,8/3/17 21:07,-0.5479134,0.1295334,336.5527,345.579
2017,8,3,21,12,30,215.8837,8/3/17 21:12,-1.25144,0.6264601,318.5503,344.948
2017,8,3,21,17,30,215.8872,8/3/17 21:17,-2.339467,1.094037,306.5544,343.8255
2017,8,3,21,22,30,215.8906,8/3/17 21:22,-2.174351,1.226421,301.3231,342.8673
2017,8,3,21,27,30,215.8941,8/3/17 21:27,-1.75901,1.523876,300.8641,342.3166
2017,8,3,21,32,30,215.8976,8/3/17 21:32,-2.19719,2.51723,300.7799,341.7632
2017,8,3,21,37,30,215.901,8/3/17 21:37,-3.074157,2.39305,298.871,340.6278
2017,8,3,21,42,30,215.9045,8/3/17 21:42,-2.822777,2.189,300.4165,339.6073
2017,8,3,21,47,30,215.908,8/3/17 21:47,-3.155696,2.298967,298.0987,338.4982
2017,8,3,21,52,30,215.9115,8/3/17 21:52,-2.668857,2.451907,297.1882,337.8998
2017,8,3,21,57,30,215.9149,8/3/17 21:57,-2.377843,1.770637,295.7794,336.983
2017,8,3,22,2,30,215.9184,8/3/17 22:02,-2.020329,2.613363,294.7779,336.4351
2017,8,3,22,7,30,215.9219,8/3/17 22:07,-2.831773,4.551442,292.3298,336.7909
2017,8,3,22,12,30,215.9253,8/3/17 22:12,-4.076398,4.705194,287.4492,336.5356
2017,8,3,22,17,30,215.9288,8/3/17 22:17,-4.415164,2.139953,283.4184,336.344
2017,8,3,22,22,30,215.9323,8/3/17 22:22,-3.613401,2.389672,281.8954,335.0949
2017,8,3,22,27,30,215.9358,8/3/17 22:27,-3.911706,2.387104,280.1122,334.3638
2017,8,3,22,32,30,215.9392,8/3/17 22:32,-4.861007,3.481937,272.3092,334.7195
2017,8,3,22,37,30,215.9427,8/3/17 22:37,-6.023687,4.229381,263.0264,335.8821
2017,8,3,22,42,30,215.9462,8/3/17 22:42,-5.361669,6.593171,260.667,336.3861
2017,8,3,22,47,30,215.9497,8/3/17 22:47,-3.688257,4.763713,260.5357,336.4671
2017,8,3,22,52,30,215.9531,8/3/17 22:52,-1.37201,5.6033,261.4949,338.7972
2017,8,3,22,57,30,215.9566,8/3/17 22:57,-1.912997,3.880557,262.0486,340.0847
2017,8,3,23,2,30,215.9601,8/3/17 23:02,-2.457442,2.466749,261.7102,340.5562
2017,8,3,23,7,30,215.9635,8/3/17 23:07,-1.813184,2.725739,261.6983,340.5699
2017,8,3,23,12,30,215.967,8/3/17 23:12,-1.768274,2.768682,261.4317,341.0476
2017,8,3,23,17,30,215.9705,8/3/17 23:17,-2.528323,1.971193,261.0567,341.7874
2017,8,3,23,22,30,215.974,8/3/17 23:22,-2.525252,2.022967,260.9899,341.6351
2017,8,3,23,27,30,215.9774,8/3/17 23:27,-2.73452,1.73587,261.2858,341.529
2017,8,3,23,32,30,215.9809,8/3/17 23:32,-1.573663,2.966343,261.3467,341.6898
